0 7766 6019
1 9020 6642
2 3647 338
3 6072 8764
4 2243 7616
5 2404 7375
6 5198 8231
7 1831 5823
8 5802 7572
9 5916 2086
10 8431 5434
11 132 4573
12 4460 3554
13 9991 6164
14 7479 4325
15 1093 778
16 832 6017
17 7586 9695
18 4756 8258
19 5649 5696
20 7312 8776
21 2719 7813
22 3467 9923
23 1579 9654
24 5571 4606
25 4794 6345
26 3470 2636
27 8704 9578
28 3298 1529
29 5623 5082
30 6546 2792
31 8153 9852
32 6862 2230
33 4606 8411
34 6221 4374
35 5201 202
36 2381 9465
37 907 4418
38 9440 5139
39 121 3480
40 2853 5037
41 2454 4528
42 284 7496
43 2288 6529
44 7839 5051
45 7964 1711
46 9829 5295
47 2968 6254
48 1028 7894
49 4503 6447
50 9183 5292
51 3125 8816
52 9446 667
53 8866 4507
54 1251 2073
55 2177 58
56 7390 4020
57 2306 3221
58 3381 860
59 5586 5787
60 5172 4222
61 8414 9315
62 3639 4009
63 9926 8382
64 5405 3935
65 2844 1346
66 4932 4460
67 7155 5356
68 3348 5321
69 8676 1315
70 3413 8479
71 885 7658
72 1508 2366
73 1220 864
74 3645 7686
75 170 3461
76 7293 6759
77 6756 1253
78 9686 9196
79 9442 6485
80 1544 4150
81 8873 8329
82 6505 2716
83 452 7568
84 7083 2298
85 5036 1738
86 3668 3991
87 2253 8855
88 2773 5398
89 4392 2977
90 3230 2953
91 4955 9561
92 5182 4471
93 9177 4590
94 587 6510
95 9582 245
96 2450 3999
97 8238 6722
98 8028 1028
99 9942 6157
100 1833 9487
101 5594 2967
102 2110 3828
103 3230 5737
104 236 2125
105 3848 7061
106 3507 7815
107 1611 5053
108 6420 989
109 554 5103
110 7180 2757
111 3409 6358
112 381 8206
113 8590 2390
114 786 3360
115 1130 5566
116 6009 2404
117 6349 9422
118 4033 5284
119 4073 1399
120 702 4412
121 5855 4536
122 3058 3804
123 2550 9192
124 4597 8454
125 4006 5516
126 228 2772
127 1344 6685
128 9782 2750
129 4397 438
130 8092 9336
131 9255 2862
132 6653 3644
133 5905 7855
134 5500 3288
135 1198 2108
136 4103 1173
137 209 1894
138 6941 1811
139 6618 8246
140 8794 950
141 3156 3563
142 8214 3347
143 7685 1846
144 8110 2100
145 6462 8429
146 9672 4845
147 830 3125
148 2812 6123
149 750 1573
150 9104 6728
151 3354 259
152 2744 8677
153 7521 2257
154 8509 3531
155 215 9832
156 7961 364
157 5288 1545
158 8253 9315
159 6275 2448
160 892 2093
161 7914 6589
162 7487 3285
163 1214 807
164 2313 614
165 4739 494
166 3689 7212
167 1428 4877
168 3562 6216
169 4963 1314
170 7399 1434
171 7111 4134
172 2266 7848
173 8693 297
174 5262 5857
175 7470 5664
176 7627 1237
177 1539 3655
178 5571 2830
179 2237 6000
180 1903 7451
181 6903 2238
182 104 952
183 4928 8224
184 4403 2857
185 7906 7913
186 3821 6744
187 6401 9622
188 3682 2547
189 8908 4314
190 4109 8347
191 9642 498
192 1768 5342
193 135 5534
194 248 7437
195 2885 2017
196 4986 9241
197 6561 9887
198 6140 5765
199 7460 1450
200 1291 9066
201 3651 9101
202 2677 8930
203 4176 6466
204 6688 6285
205 1861 6002
206 9371 7763
207 8934 7508
208 3361 9967
209 3874 4598
210 8969 7837
211 4345 1485
212 4856 7928
213 6880 388
214 5365 2278
215 5849 5960
216 3435 729
217 1356 2121
218 2366 8152
219 7567 7575
220 7486 3447
221 7044 9937
222 7222 2480
223 4186 1442
224 1171 5496
225 8850 1658
226 464 736
227 4765 3800
228 1241 8322
229 5783 646
230 3318 8481
231 8925 9733
232 5387 4659
233 5687 7794
234 4940 3285
235 2173 1769
236 4319 4115
237 3205 2802
238 7169 8783
239 332 9477
240 5873 2197
241 5868 5106
242 8372 4645
243 7267 4583
244 3223 7718
245 7184 856
246 6666 7196
247 6 9166
248 3781 9630
249 1925 356
250 5619 5426
251 4449 54
252 5795 5155
253 67 5431
254 8823 3606
255 5181 5909
256 8216 5615
257 3064 9807
258 2795 7744
259 1144 3266
260 9618 1042
261 9772 9757
262 3167 382
263 6976 636
264 6234 9688
265 3811 5836
266 4402 2636
267 1392 223
268 5272 4890
269 1465 3418
270 339 6351
271 7307 5399
272 8286 5931
273 6536 2825
274 2897 7897
275 9483 225
276 7325 3438
277 1052 9671
278 9711 293
279 8319 7296
280 4281 1417
281 830 493
282 5361 1455
283 516 9191
284 2901 4948
285 7688 8674
