0 6454 4630
1 5400 6693
2 6801 9108
3 683 5498
4 8367 5864
5 3134 6130
6 7590 5711
7 9001 7737
8 2836 365
9 4770 807
10 8979 329
11 7457 8630
12 9721 7998
13 4933 9616
14 6448 94
15 6016 6221
16 6779 6342
17 3869 5984
18 7933 3851
19 1772 6546
20 664 9828
21 1765 277
22 7822 3424
23 8907 3576
24 7996 2541
25 6201 9096
26 9651 7777
27 2471 1015
28 1321 8442
29 58 7736
30 2988 6625
31 5487 9763
32 1945 5944
33 4965 2993
34 7113 4374
35 1936 640
36 5452 4189
37 6714 1190
38 3558 8686
39 7870 629
40 2455 3281
41 5850 8385
42 4619 809
43 2805 8317
44 1880 270
45 5488 4442
46 2233 47
47 893 2606
48 5449 6680
49 5056 3767
50 6832 6512
51 304 3845
52 2311 7445
53 5228 2189
54 1595 7736
55 9469 7849
56 8448 2340
57 4963 6928
58 4382 3507
59 2940 8295
60 2316 5877
61 5198 3708
62 9991 7841
63 6841 3238
64 5483 8483
65 9783 7970
66 3757 5596
67 5374 7178
68 689 9091
69 495 5298
70 9631 1492
71 4773 385
72 5383 4168
73 8413 9968
74 7473 708
75 4423 4814
76 8777 7593
77 9715 9453
78 3067 8233
79 4509 6543
80 4238 6658
81 7745 2849
82 7620 1757
83 1184 9947
84 9952 5019
85 3765 9498
86 3748 9671
87 2541 9869
88 4132 6088
89 3007 3634
90 4298 5741
91 501 734
92 5261 2598
93 3865 960
94 627 4643
95 8038 6061
96 5936 9498
97 8332 2334
98 790 5333
99 4712 8420
