0 7282 1815
1 2527 5799
2 370 1625
3 4725 2587
4 4059 4760
5 383 6222
6 260 8687
7 5011 7706
8 1801 4996
9 8573 2254
10 1617 2030
11 7532 8323
12 3976 9636
13 2507 8712
14 9286 3563
15 2736 1026
16 5599 3258
17 8911 6591
18 7519 7638
19 9925 8687
20 7704 9144
21 6193 631
22 5252 1237
23 3617 1984
24 1643 3769
25 2174 2329
26 5473 2174
27 2058 649
28 7433 4999
29 8748 8936
30 9418 4994
31 7269 7006
32 15 2682
33 5925 7882
34 2548 9462
35 5163 7111
36 2608 9008
37 5402 7383
38 2423 8965
39 5109 5014
40 6432 6777
41 6571 9084
42 914 2533
43 3502 1241
44 5476 1710
45 9389 8102
46 4421 7993
47 9063 3047
48 4555 2958
49 5293 7656
50 8169 1188
51 2635 3736
52 4912 7722
53 3540 931
54 780 9728
55 7765 3618
56 3214 4397
57 2673 738
58 2458 8264
59 4753 6360
60 2505 880
61 1349 3375
62 6591 87
63 3910 8942
64 8866 8967
65 4669 7378
66 5290 1636
67 9620 3551
68 8550 7105
69 2017 8720
70 5434 4732
71 8612 8496
72 3609 7412
73 694 6207
74 8926 1889
75 5884 2155
76 8910 6354
77 7372 2105
78 5685 2301
79 1367 9623
80 7873 740
81 5400 9016
82 1492 6940
83 7975 3423
84 1061 9551
85 7898 394
86 5190 923
87 6025 7448
88 2112 9832
89 5885 186
90 7909 9636
91 1088 3264
92 1531 9044
93 2456 5969
94 4043 6018
95 7101 1236
96 3484 700
97 9895 5709
98 1811 485
99 1535 9302
100 3229 1516
101 4892 4756
102 6667 5947
103 1399 97
104 4760 3509
105 8844 2838
106 8688 1196
107 138 1215
108 6635 7911
109 6308 156
110 1020 6224
111 326 3302
112 831 3795
113 5888 8205
114 1894 9920
115 2089 8202
116 2650 1093
117 8113 4408
118 4106 2446
119 2839 9167
120 4069 5472
121 5794 5753
122 9204 9864
123 4430 2133
124 7204 2403
125 3965 5294
126 6965 146
127 528 2990
128 2363 1430
129 9757 9915
130 4181 8920
131 4713 762
132 7480 7731
133 7734 3895
134 8894 1966
135 9841 9834
136 4360 990
137 1753 2912
138 6652 4078
139 6064 9018
140 6943 1952
141 8978 4042
142 1139 7624
143 2365 550
144 3918 508
145 8601 7595
146 1307 7444
147 5086 6933
148 6159 1081
149 9038 4216
150 2575 5387
151 1611 7866
152 4695 3407
153 3845 256
154 2832 3156
155 1568 8323
156 5396 4891
157 815 7121
158 1148 5912
159 1517 2539
160 8505 1628
161 5811 5577
162 2251 9355
163 1669 4491
164 9569 9271
165 9748 7839
166 5950 8445
167 7658 6226
168 6406 9751
169 4923 5192
170 4038 8026
171 4033 1569
172 7123 3723
173 8529 4147
174 243 3932
175 2504 2093
176 2520 1724
177 6233 2917
178 4743 8059
179 5759 3301
180 9890 8683
181 857 4921
182 9460 285
183 65 3528
184 7538 8242
185 3732 3237
186 9769 3231
187 5817 6940
188 252 2520
189 9113 7115
190 4798 5647
191 8666 7412
192 579 2220
193 5238 5688
194 4958 9434
195 349 3785
196 5900 6873
197 9411 2932
198 1748 3695
199 3946 7830
200 6634 7906
201 9465 1704
202 5495 7117
203 5776 1432
204 4627 2699
205 4688 5976
206 2525 9020
207 1418 1694
208 2415 5496
209 4552 6841
210 7124 1590
211 70 4006
212 9915 6744
213 6623 5043
214 4886 3002
215 9435 3212
216 8246 3045
217 7324 1768
218 8443 2736
219 6463 5841
220 9043 5721
221 1219 2876
222 3995 932
223 5550 6709
224 8326 1174
225 6284 5514
226 1832 3120
227 7869 3749
228 3277 6016
229 5254 8357
230 982 482
231 8192 4538
232 1889 951
233 7194 2970
234 3444 5345
235 2111 3770
236 1655 1033
237 4093 8278
238 3992 6382
239 2969 7279
240 7807 7459
241 3912 5478
242 6965 3911
243 9492 2852
244 909 1919
245 1281 7636
246 9948 1427
247 1434 2767
248 5388 7106
249 7556 5149
250 8837 6207
251 9988 295
252 2061 5187
253 2052 9489
254 6034 6897
255 197 4595
256 6002 2994
257 2598 3717
258 5263 9516
259 3651 6392
260 3860 9143
261 9207 7838
262 7287 9136
263 76 3163
264 379 14
265 7136 948
266 108 8154
267 5979 9935
268 5718 1114
269 4657 575
270 6677 2467
271 6595 2856
272 8012 9726
273 4813 7229
274 4447 5666
275 3919 8676
276 9592 310
277 2822 8721
278 2610 2571
279 2061 8138
280 2876 6418
281 3929 6704
282 575 1063
283 3537 9962
284 3995 5458
285 5104 1218
286 104 1235
287 4245 6815
288 8176 6656
289 1596 7630
290 8846 8974
291 6148 162
292 46 7031
293 8823 7115
294 3254 2508
295 472 6459
296 1707 9852
297 3250 7429
298 4366 2215
299 1454 6061
300 2027 2845
301 9609 7645
302 8829 2177
303 4870 7362
304 5788 4244
305 8337 7989
306 9229 712
307 4352 8328
308 3635 1844
309 9550 4156
310 4109 5997
311 9717 6208
312 7895 4316
313 9608 8982
314 9968 5032
315 7095 9928
316 2728 595
317 2363 1483
318 1103 807
319 8931 2003
320 4557 8360
321 4580 1973
322 8499 2922
323 6724 4737
324 1669 9474
325 4323 303
326 8945 8966
327 2081 9177
328 8855 9073
329 325 3473
330 2281 1256
331 4406 6074
332 901 2707
333 6243 72
334 9759 4012
335 2113 1064
336 5095 7946
337 2601 2610
338 6364 7770
339 2889 3820
340 7338 9218
341 8793 599
342 3580 9170
343 5044 5401
344 8662 8923
345 4145 3232
346 5607 7661
347 2263 8936
348 7972 2660
349 980 2557
350 3858 5959
351 9905 4962
352 4747 3322
353 1424 8565
354 8738 749
355 5890 952
356 13 9313
357 953 1515
358 8595 9555
359 1428 6136
360 712 3147
361 1153 1028
362 4411 5831
363 296 6216
364 1749 3839
365 3606 3560
